id,type,text1,text2,text3,text4,text5,notes
gamma_core,RESOURCE,"Un núcleo IA de nivel gamma es capaz de apoyar la mayoría de las actividades humanas, compensando la falta de creatividad y capacidad para resolver problemas con una prodigiosa destreza computacional. Asignar un gamma para ayudar a los supervisores humanos a administrar una industria a escala de colonia aporta beneficios significativos.

La venta de núcleos IA en el mercado legal está prohibida por la mayoría de las facciones. Sin embargo, los representantes de alto rango de las facciones suelen estar dispuestos a intercambiar núcleos IA por grandes sumas de dinero en efectivo cuando se les contacta directamente, aunque sus motivos para hacerlo pueden variar.

El núcleo IA de nivel gamma, un núcleo independiente raro y valioso, es el núcleo de nivel más bajo considerado verdaderamente inteligente según los protocolos de IA de la era del Dominio. Un núcleo gamma empleará un juicio y un razonamiento notables cuando se le asignen tareas sencillas, al tiempo que utiliza sus habilidades de procesamiento de datos, propias de un sabio, para superar con creces las capacidades de cualquier ser humano. Sin embargo, es relativamente poco creativo a la hora de resolver problemas, y prefiere recurrir a medios directos y poco sofisticados.",,,,,
orbital_dockyard,CUSTOM,"Un astillero orbital, con enormes grúas y otros equipos necesarios para la construcción de naves o modificaciones a gran escala. En gran parte abierto al espacio.",,,,,
pk_orbital_dockyard,CUSTOM,"Un astillero orbital, con enormes grúas y demás equipamiento necesario para la construcción de naves o modificaciones a gran escala. Este presenta signos de una construcción apresurada y provisional. En gran parte abierto al espacio.",,,,,
station_mining_remnant,CUSTOM,"Una estación minera abandonada, en su día fuente de riqueza e industria para alimentar los planetas y obras de la humanidad. Un escaneo superficial indica que lleva fría y muerta al menos decenas de ciclos, posiblemente cientos. Una inspección más detallada podría revelar material de salvamento.",,,,,
station_mining_automated,CUSTOM,Una estación minera automatizada. Los escáneres de largo alcance revelan un diseño antiguo utilizado por el Dominio para extraer recursos para proyectos de infraestructura sin tener en cuenta las externalidades a corto plazo. Esta estación parece haber estado inactiva durante cientos de ciclos. Una inspección minuciosa podría proporcionar material de salvamento.,,,,,
limbo_wormhole_cache,CUSTOM,"Una enorme estructura de alijo, cuyas caras del casco exterior están marcadas por innumerables ciclos de erosión espacial. Parece intacta por fuera y sus oscuros hangares y almacenes son lo suficientemente grandes como para ocultar un tesoro enorme... o una flota de tamaño moderado.",,,,,
limbo_hades,CUSTOM,"Un solitario planeta rocoso y metálico, su paisaje destrozado es un rico testimonio de violencia ancestral. Abismos de kilómetros de profundidad surcan la superficie y los cráteres salpican fríos campos de lava a la sombra de las negras erupciones de volcanes extintos. No hay una ecología significativa y solo una atmósfera residual, probablemente rica en valiosos elementos metálicos y pesados.",,"No hace falta un sondeo detallado para determinar que se trata de un planeta rico en minerales transplutónicos: los restos de una tosca operación automatizada de extracción y refinado se extienden como un crecimiento descontrolado por toda la superficie. Ahora está en ruinas, los reactores de fusión se han enfriado, y cientos de unidades de teleminería de kilotones forjadas automáticamente yacen como escarabajos muertos, aparentemente arrastrados por un viento titánico.",,,
station_research_remnant,CUSTOM,"Una estación de investigación abandonada construida para estudiar algún fenómeno local interesante, o bien para estudiar aquello que es mejor mantener muy, muy lejos de los planetas habitados. Un escaneo superficial indica que lleva fría y muerta al menos decenas de ciclos, posiblemente cientos. Una inspección más detallada podría revelar material de salvamento.",,,,,
orbital_habitat_abandoned,CUSTOM,"Un hábitat orbital abandonado. Un escaneo superficial indica que ha estado frío y muerto durante al menos decenas de ciclos, posiblemente cientos. Una inspección más detallada podría revelar material de salvamento.",,,,,
makeshift_station,CUSTOM,"Una estación improvisada que sirve como lugar de reunión, base de operaciones y hogar de una población semipermanente bastante significativa.",,,,,
derelict_ship,CUSTOM,Esta nave está a la deriva y apagada. Una inspección más detallada podría permitir el salvamento o una operación de recuperación.,,,,,
mission_location,CUSTOM,Una ubicación en las coordenadas especificadas en tu registro de misiones.,,,,,
sensor_ghost,CUSTOM,"Contacto no identificado en los sensores. Si se trata de una flota, esta navega con el transpondedor apagado.",,,,,
avoid,ACTION_TOOLTIP,"Ordena a tu flota que evite a este enemigo siempre que sea posible.

No se asignarán naves automáticamente. Cualquier nave asignada explícitamente entablará un enfrentamiento con el enemigo.",Evitar,,,,
ignore,ACTION_TOOLTIP,"Ordena a tu flota que no persiga activamente a este enemigo ni reaccione a sus movimientos.

No se asignarán naves automáticamente. Cualquier nave asignada explícitamente entablará un enfrentamiento con el enemigo.",Ignorar,,,,
capture,ACTION_TOOLTIP,"Ordena a tu flota que capture este objetivo.

Se asignarán suficientes naves para hacer frente a las fuerzas enemigas en las inmediaciones.

Una vez asegurado el objetivo, esta asignación cambiará a «Control».",Capturar,,,,
control,ACTION_TOOLTIP,"Ordena a tu flota que mantenga el control de este objetivo.

Se asignarán suficientes naves para hacer frente a las fuerzas enemigas en las inmediaciones, pero no se asignará ninguna nave si no hay presencia enemiga.

Si se pierde el objetivo, esta asignación cambiará a «Captura».",Controlar,,,,
assault,ACTION_TOOLTIP,"Ordena a tu flota que asalte este objetivo.

Se asignará un número significativo de naves independientemente de si hay naves enemigas en las inmediaciones.

Una vez asegurado el objetivo, esta asignación cambiará a «Defender».",Asaltar,,,,
engage,ACTION_TOOLTIP,"Ordena a tu flota que se enfrente al objetivo y a cualquier nave enemiga cercana, sin exponerse a un peligro innecesario.",Enfrentar,,,,
defend,ACTION_TOOLTIP,"Ordena a tu flota que defienda esta ubicación o nave.

Se asignará un número significativo de naves independientemente de si hay naves enemigas en las proximidades.

Si esta ubicación es un objetivo y se pierde, esta asignación cambiará a «Asalto».",Defender,,,,
civilian_rally,ACTION_TOOLTIP,"Ordena a todas las naves civiles, como cargueros, petroleros y transportes, que se reúnan en la ubicación designada.",Reunir naves civiles,,,,
rally_task_force,ACTION_TOOLTIP,"Ordena a un grupo personalizado de naves que se reúnan en esta ubicación.

No se asignarán naves automáticamente; solo lo harán aquellas que reciban órdenes directas para llevar a cabo esta misión.",Reunir destacamento especial,,,,
strike_base,ACTION_TOOLTIP,"Ordena a los bombarderos, torpederos y cazas de apoyo que se reúnan en esta ubicación.

Todos los bombarderos en misiones de asalto pasarán por el punto de ruta más cercano de la fuerza de asalto antes de dirigirse al objetivo. Los bombarderos también se reunirán aquí hasta que el escuadrón esté al completo, si hay portaaviones en el campo de batalla.",Reunir la fuerza de asalto,,,,
rally_fighters,ACTION_TOOLTIP,Ordena a los cazas que se reúnan en esta ubicación mientras esperan a que un portaaviones sustituya a los cazas perdidos.,Punto de encuentro de cazas,,,,
carrier_base,ACTION_TOOLTIP,Ordena a un portaaviones que mantenga la posición en el lugar designado.,Reagrupar portaaviones,,,,
patrol,ACTION_TOOLTIP,Ordena a algunas naves ligeras disponibles que vigilen la zona.,Patrullar,,,,
show_video,ACTION_TOOLTIP,Mostrar una transmisión de vídeo en directo desde la nave seleccionada.,Mostrar transmisión de vídeo,,,,
more_info,ACTION_TOOLTIP,Mostrar información detallada sobre la entidad seleccionada.,Más información,,,,
remove_waypoint,ACTION_TOOLTIP,Eliminar el punto de ruta seleccionado actualmente y las asignaciones relacionadas.,Eliminar punto de ruta,,,,
recon,ACTION_TOOLTIP,Ordena a una fragata o a un escuadrón de cazas que explore el punto de ruta.,Reconocimiento,,,,
full_escort,ACTION_TOOLTIP,"Ordena a un máximo de 4 fragatas, 2 destructores o un crucero y algunas naves más ligeras que escolten al objetivo, dependiendo de las naves disponibles.

Solo se asignan naves capaces de seguir el ritmo del objetivo.",Escolta pesada,,,,
light_escort,ACTION_TOOLTIP,"Ordena que una sola fragata escorte al objetivo.

Solo se asignan naves capaces de seguir el ritmo del objetivo.",Escolta ligera,,,,
destroyer_escort,ACTION_TOOLTIP,"Ordena a un par de fragatas o a un destructor que escoltan al objetivo.

Solo se asignan naves capaces de seguir el ritmo del objetivo.",Escolta media,,,,
repair_and_refit,ACTION_TOOLTIP,"Ordena a este escuadrón de cazas que regrese al portaaviones más cercano para repararse.

Los cazas destruidos serán reemplazados y se recargarán las armas de todos los cazas.",Reparar y reacondicionar,,,,
